"Year","Source","Target","Type","export_val","import_val"
2017,"zmb","lbr","directed",11159,0
2017,"arg","lby","directed",31363568,4448983.95
2017,"arm","lby","directed",916431,0
2017,"aus","lby","directed",740223,97254563.05
2017,"aut","lby","directed",26152805,390272620.4
2017,"bgr","lby","directed",67092629,6993802.92
2017,"bih","lby","directed",1380658,284754.21
2017,"blr","lby","directed",616500,0
2017,"bra","lby","directed",160883146,37090906.55
2017,"can","lby","directed",13743897,6006721.71
2017,"che","lby","directed",116858372,128669173
2017,"chl","lby","directed",1700754,75358.35
2017,"chn","lby","directed",1025463552,1257333232
2017,"cmr","lby","directed",90537,102416
2017,"cog","lby","directed",0,2211
2017,"col","lby","directed",2047511,0
2017,"cpv","lby","directed",0,24283
2017,"cyp","lby","directed",301838850,5576631.4
2017,"cze","lby","directed",5446977,13708918.79
2017,"deu","lby","directed",328520825,2607349881
2017,"dnk","lby","directed",23008114,43791634.94
2017,"dza","lby","directed",18936957,286626
2017,"ecu","lby","directed",1025131,0
2017,"egy","lby","directed",383363850,28926905.24
2017,"esp","lby","directed",610624776,2299997159
2017,"est","lby","directed",31977,0
2017,"fin","lby","directed",4969639,0
2017,"fra","lby","directed",181410542,1458042413
2017,"gbr","lby","directed",240146587,1008550966
2017,"geo","lby","directed",1025120,312414
2017,"gha","lby","directed",28069,7566515.29
2017,"grc","lby","directed",301167919,539064577
2017,"guy","lby","directed",65681,0
2017,"hkg","lby","directed",7746074,118550.8
2017,"hrv","lby","directed",138851,0
2017,"hun","lby","directed",11020363,27479719.99
2017,"idn","lby","directed",14062971,95892014.92
2017,"ind","lby","directed",117601610,25607480.44
2017,"irl","lby","directed",14634686,57592.94
2017,"ita","lby","directed",1230627357,2933378543
2017,"jor","lby","directed",25170830,705241.68
2017,"jpn","lby","directed",13628236,11466257.46
2017,"ken","lby","directed",459325,0
2017,"kor","lby","directed",280121837,595883159.4
2017,"kwt","lby","directed",5504104,36280.47
2017,"lbn","lby","directed",1831371,0
2017,"lka","lby","directed",52498458,21874.22
2017,"ltu","lby","directed",16791090,20076.27
2017,"lva","lby","directed",10917189,0
2017,"mda","lby","directed",403383,0
2017,"mdg","lby","directed",12502,0
2017,"mex","lby","directed",125038,0
2017,"mkd","lby","directed",719298,12766.64
2017,"mli","lby","directed",123736,268116.03
2017,"mrt","lby","directed",94103,441488.05
2017,"mys","lby","directed",20418667,72786117.35
2017,"nga","lby","directed",201874,11113.11
2017,"nld","lby","directed",225587649,512110894.8
2017,"nor","lby","directed",364056,17673966.82
2017,"nzl","lby","directed",30189379,0
2017,"omn","lby","directed",9039192,0
2017,"per","lby","directed",1375602,0
2017,"phl","lby","directed",35000,0
2017,"pol","lby","directed",28928244,174405.51
2017,"prt","lby","directed",19098163,395173.13
2017,"pry","lby","directed",4930254,0
2017,"rou","lby","directed",164769379,4578277.84
2017,"rus","lby","directed",135177997,0
2017,"sdn","lby","directed",300847,12534302.61
2017,"sen","lby","directed",481940,2944119.66
2017,"sgp","lby","directed",5817188,219998129.6
2017,"srb","lby","directed",8157671,65482.09
2017,"svk","lby","directed",1055894,5313
2017,"svn","lby","directed",2395069,16776073.53
2017,"swe","lby","directed",40219609,161750148.2
2017,"tgo","lby","directed",0,45066.71
2017,"tun","lby","directed",388707699,34323487.01
2017,"tur","lby","directed",879420092,237989501.4
2017,"tza","lby","directed",399500,0
2017,"uga","lby","directed",20060,3500
2017,"ukr","lby","directed",207043505,109698.89
2017,"ury","lby","directed",297410,118824.4
2017,"usa","lby","directed",112986694,1326103845
2017,"zaf","lby","directed",2070368,247694
2017,"arg","lca","directed",8545055,0
2017,"atg","lca","directed",965435,1724883.64
2017,"aus","lca","directed",1283844,60132.91
2017,"aut","lca","directed",157607,1118
2017,"bgr","lca","directed",586893,0
2017,"blz","lca","directed",280315,1196327.11
2017,"bmu","lca","directed",0,27441
2017,"bra","lca","directed",446853890,24693.22
2017,"can","lca","directed",5403354,157085.67
2017,"che","lca","directed",2327567,37157
2017,"chl","lca","directed",772737,0
2017,"chn","lca","directed",15731877,52689
2017,"cmr","lca","directed",0,8614.09
2017,"col","lca","directed",594708640,0
2017,"cyp","lca","directed",55950,0
2017,"cze","lca","directed",12206,48111
2017,"deu","lca","directed",5602529,60599.96
2017,"dnk","lca","directed",641747,4389
2017,"dom","lca","directed",5088408,5051621.3
2017,"ecu","lca","directed",201946,0
2017,"egy","lca","directed",12793,0
2017,"esp","lca","directed",3646731,164085.73
2017,"fin","lca","directed",171733,1168
2017,"fra","lca","directed",9361455,977852.24
2017,"gbr","lca","directed",25163038,7493925.48
2017,"grc","lca","directed",66395,0
2017,"guy","lca","directed",7350277,5537344.3
2017,"hnd","lca","directed",1891694,0
2017,"hun","lca","directed",959500,0
2017,"idn","lca","directed",714472,16232
2017,"ind","lca","directed",4232182,311835.73
2017,"irl","lca","directed",95312,41224.06
2017,"isr","lca","directed",26000,2000
2017,"ita","lca","directed",4411765,611157
2017,"jam","lca","directed",9049180,3397248.95
2017,"jpn","lca","directed",12437869,59562
2017,"kna","lca","directed",1476382,1009329.32
2017,"kor","lca","directed",3176274,108099.7
2017,"lka","lca","directed",102478,0
2017,"ltu","lca","directed",39100,0
2017,"mex","lca","directed",4275146,13102
2017,"mng","lca","directed",0,1912
2017,"mys","lca","directed",490522,0
2017,"nld","lca","directed",10269732,2659113
2017,"nor","lca","directed",32084,0
2017,"nzl","lca","directed",3206109,4294
2017,"per","lca","directed",2437731,0
2017,"phl","lca","directed",16721,0
2017,"pol","lca","directed",236156,85580
2017,"prt","lca","directed",61767,0
2017,"rou","lca","directed",0,2175
2017,"rus","lca","directed",31048331,21396
2017,"sgp","lca","directed",237793,8696
2017,"slv","lca","directed",24096,0
2017,"sur","lca","directed",2550076,30097128.05
2017,"svk","lca","directed",105709,60422.49
2017,"svn","lca","directed",7398,0
2017,"swe","lca","directed",446988,1400164.88
2017,"tur","lca","directed",1945400,183954
2017,"ukr","lca","directed",49188,6687
2017,"ury","lca","directed",23518,0
2017,"usa","lca","directed",457358532,6474246.08
2017,"vct","lca","directed",6847814,1525185.9
2017,"zaf","lca","directed",145678,0
2017,"afg","lka","directed",102580.77,708938
2017,"ago","lka","directed",48003.56,3184928
2017,"aia","lka","directed",8376,0
2017,"alb","lka","directed",121744.04,9404062
2017,"and","lka","directed",15305394.73,0
2017,"are","lka","directed",1481383133,298596281
2017,"arg","lka","directed",7644650.91,13568303.86
2017,"arm","lka","directed",0,1662077.24
2017,"asm","lka","directed",186262.35,17513
2017,"atg","lka","directed",83941,174640.99
2017,"aus","lka","directed",252726013.7,197061083.2
2017,"aut","lka","directed",68175651.34,78440348.21
2017,"aze","lka","directed",0,62146146.98
2017,"bdi","lka","directed",0,154435
2017,"ben","lka","directed",0,280769
2017,"bfa","lka","directed",0,954226
2017,"bgd","lka","directed",43035667.02,124226334
2017,"bgr","lka","directed",8155203.29,2727583.07
2017,"bhr","lka","directed",16034142.14,12336328
2017,"bhs","lka","directed",0,28795
2017,"bih","lka","directed",627105.43,7494258.37
2017,"blr","lka","directed",28525340.64,6417901.86
2017,"blz","lka","directed",237372.19,248891.85
2017,"bmu","lka","directed",0,236384.5
2017,"bol","lka","directed",0,3896276.71
2017,"bra","lka","directed",96532711.59,59542674.28
2017,"brb","lka","directed",2552,217860
2017,"brn","lka","directed",1207.61,196462.55
2017,"btn","lka","directed",0,303795
2017,"caf","lka","directed",4085,564622
2017,"can","lka","directed",209998765.5,246093770.5
2017,"che","lka","directed",278584523.7,185301646.2
2017,"chl","lka","directed",11816165.36,50785651.43
2017,"chn","lka","directed",3643838907,289562791.7
2017,"cmr","lka","directed",286979.76,405881.24
2017,"cog","lka","directed",1997,932657.75
2017,"cok","lka","directed",0,2851
2017,"col","lka","directed",482598.59,19549961.4
2017,"cpv","lka","directed",0,43332.37
2017,"cri","lka","directed",776306,2587601
2017,"cub","lka","directed",10126,38223
2017,"cuw","lka","directed",1137,13844
2017,"cym","lka","directed",0,2643
2017,"cyp","lka","directed",2708533.37,3225626.98
2017,"cze","lka","directed",14882029.3,49230200.11
2017,"deu","lka","directed",674473591.6,700750340.3
2017,"dji","lka","directed",550445,112584
2017,"dma","lka","directed",2817043.26,267702
2017,"dnk","lka","directed",43388290.98,34027557.65
2017,"dom","lka","directed",5474584.76,2979230.18
2017,"dza","lka","directed",840937.01,1971162.7
2017,"ecu","lka","directed",5812046.35,11082133.55
2017,"egy","lka","directed",35265008.52,23541994.63
2017,"eri","lka","directed",1694,0
2017,"esp","lka","directed",111205874.5,121478187.9
2017,"est","lka","directed",4361381.91,7798080.77
2017,"eth","lka","directed",597032.54,10309658
2017,"fin","lka","directed",10889585.95,25087282.69
2017,"fji","lka","directed",987509.03,4177580.39
2017,"fra","lka","directed",226459714.8,320145556.8
2017,"gab","lka","directed",22601.52,69301
2017,"gbr","lka","directed",272855904.3,935815737
2017,"geo","lka","directed",332342.84,1200141.57
2017,"gha","lka","directed",600490.36,24377560.52
2017,"gib","lka","directed",0,596916
2017,"gin","lka","directed",0,4092837
2017,"gmb","lka","directed",109676,1755256
2017,"gnb","lka","directed",10981.89,175966
2017,"grc","lka","directed",6873608.35,5074797.44
2017,"grd","lka","directed",390582.18,0
2017,"gtm","lka","directed",17535594.98,9469879
2017,"gum","lka","directed",0,3503
2017,"guy","lka","directed",0,702310.88
2017,"hkg","lka","directed",444960619.4,174782772
2017,"hnd","lka","directed",1088440.04,3406635.87
2017,"hrv","lka","directed",769625.85,212370.56
2017,"hti","lka","directed",19011,1155286
2017,"hun","lka","directed",10121792.69,45697832.22
2017,"idn","lka","directed",372583293.1,57636338.57
2017,"ind","lka","directed",4183439723,717968557.9
2017,"irl","lka","directed",20112047.1,56163145.32
2017,"irn","lka","directed",10521954.73,177805417
2017,"irq","lka","directed",593948.74,146888700
2017,"isl","lka","directed",73801.16,3795717.65
2017,"isr","lka","directed",67049327.56,70784147.94
2017,"ita","lka","directed",315377793.7,475354929.8
2017,"jam","lka","directed",190848,3094657.9
2017,"jor","lka","directed",1706155.07,43345285.66
2017,"jpn","lka","directed",1016712429,243748355.4
2017,"kaz","lka","directed",7140726.4,6120227.53
2017,"ken","lka","directed",4554467.57,20038221.77
2017,"kgz","lka","directed",96631.26,2372689.45
2017,"khm","lka","directed",879772.57,4675408
2017,"kir","lka","directed",0,104201
2017,"kna","lka","directed",0,10778.5
2017,"kor","lka","directed",335077403.3,78530941.29
2017,"kwt","lka","directed",20039578.04,42892939.81
2017,"lao","lka","directed",268170.86,218886
2017,"lbn","lka","directed",625865.86,36613000.01
2017,"lbr","lka","directed",32199.78,740076
2017,"lby","lka","directed",21874.22,52498458
2017,"lca","lka","directed",0,102478
2017,"ltu","lka","directed",4397382.5,5058986.78
2017,"lva","lka","directed",931548.3,7042909.4
2017,"mac","lka","directed",563606.56,751531
2017,"mar","lka","directed",6463965.56,6697476
2017,"mda","lka","directed",1915,968537.32
2017,"mdg","lka","directed",3380971.13,435481.07
2017,"mdv","lka","directed",155598186,113118341
2017,"mex","lka","directed",20557177.3,190317151.6
2017,"mkd","lka","directed",17045.02,2210797.34
2017,"mli","lka","directed",15572.77,16122875.32
2017,"mlt","lka","directed",1106449.96,528473
2017,"mmr","lka","directed",105061249.5,3379693.74
2017,"mne","lka","directed",14717,543398.13
2017,"mng","lka","directed",7305551.18,1489131.21
2017,"mnp","lka","directed",0,40319
2017,"moz","lka","directed",1097324.77,861833.37
2017,"mrt","lka","directed",25332,1139090.8
2017,"msr","lka","directed",0,6607
2017,"mus","lka","directed",2651813.91,4120821.25
2017,"mwi","lka","directed",2280164.87,344546
2017,"mys","lka","directed",638837618.4,71639466.62
2017,"ncl","lka","directed",0,195810
2017,"ner","lka","directed",94094.93,348996
2017,"nga","lka","directed",2421029.87,4599888.25
2017,"nic","lka","directed",3316960.34,2921489.9
2017,"nld","lka","directed",85697364.26,205566367
2017,"nor","lka","directed",10441441.45,43516405.5
2017,"npl","lka","directed",112753.21,3105146.28
2017,"nru","lka","directed",0,1271
2017,"nzl","lka","directed",287273260.5,33252962.93
2017,"omn","lka","directed",76307410.36,20242723.46
2017,"pak","lka","directed",332316590.9,79990933
2017,"pan","lka","directed",152719.15,10076258
2017,"pcn","lka","directed",1433,0
2017,"per","lka","directed",389969.02,26814237.99
2017,"phl","lka","directed",30690509.11,28662995.4
2017,"png","lka","directed",1521779.5,1481278
2017,"pol","lka","directed",47655200.19,93340802.02
2017,"prk","lka","directed",9346898.65,2174546
2017,"prt","lka","directed",9920108.58,11989767.15
2017,"pry","lka","directed",67967.34,484515.95
2017,"pyf","lka","directed",0,415487
2017,"qat","lka","directed",51949785.59,22582588
2017,"rou","lka","directed",8053647.3,17487598.04
2017,"rus","lka","directed",138254558.5,267060952.4
2017,"rwa","lka","directed",0,4446878
2017,"sau","lka","directed",132490186,80050542
2017,"sdn","lka","directed",137277.75,4920380.22
2017,"sen","lka","directed",230155.73,5854371.28
2017,"sgp","lka","directed",1610941167,148441523.5
2017,"shn","lka","directed",3066,0
2017,"slb","lka","directed",31001.71,570367.84
2017,"sle","lka","directed",9011,1871025.7
2017,"slv","lka","directed",741079.39,3800226.22
2017,"smr","lka","directed",357601.62,0
2017,"som","lka","directed",0,121087
2017,"srb","lka","directed",3131106.31,3230261.9
2017,"stp","lka","directed",0,24813
2017,"sur","lka","directed",54490.21,475041.3
2017,"svk","lka","directed",16727919.32,38870148.93
2017,"svn","lka","directed",6210075.03,10761315.38
2017,"swe","lka","directed",73631339.76,73864229.86
2017,"syc","lka","directed",4943484.32,5944837.47
2017,"syr","lka","directed",3718048.63,41720112
2017,"tca","lka","directed",46107.46,0
2017,"tcd","lka","directed",0,33103
2017,"tgo","lka","directed",140317.42,862302.45
2017,"tha","lka","directed",499961796.1,53045218
2017,"tjk","lka","directed",0,486428
2017,"tkl","lka","directed",92796,0
2017,"tkm","lka","directed",0,237358
2017,"ton","lka","directed",5507,0
2017,"tto","lka","directed",0,2276233
2017,"tun","lka","directed",1648431.34,3252020.75
2017,"tur","lka","directed",90009209.44,132500990.8
2017,"tza","lka","directed",2861309.04,5005111.79
2017,"uga","lka","directed",928530.62,8605478.12
2017,"ukr","lka","directed",71155872.54,40367933.05
2017,"ury","lka","directed",414481.07,3013387.1
2017,"usa","lka","directed",760278626.5,2948182026
2017,"uzb","lka","directed",3232125.21,6059981
2017,"vct","lka","directed",22267.34,39573.28
2017,"ven","lka","directed",5336.41,234537
2017,"vgb","lka","directed",183393.88,61820
2017,"vnm","lka","directed",271144439.7,102204423
2017,"vut","lka","directed",0,1193828
2017,"wsm","lka","directed",0,21721.34
2017,"yem","lka","directed",4009869.24,3492013
2017,"zaf","lka","directed",250978600.6,40160850.18
2017,"zmb","lka","directed",181621.94,509259.58
2017,"zwe","lka","directed",969170.45,109238
2017,"abw","ltu","directed",0,3132
2017,"afg","ltu","directed",85318,9896743
2017,"ago","ltu","directed",179320.33,34290542
2017,"alb","ltu","directed",1300823.06,3373372.14
2017,"and","ltu","directed",27973,454386
2017,"are","ltu","directed",3301048.29,150950608
2017,"arg","ltu","directed",46520136.29,31681922.35
2017,"arm","ltu","directed",2083687.49,38078608.91
2017,"atg","ltu","directed",1137,57056
2017,"aus","ltu","directed",5896124.27,54975587.62
2017,"aut","ltu","directed",346064072.5,162787382
2017,"aze","ltu","directed",2837292.36,35764356.48
2017,"bdi","ltu","directed",0,5294
2017,"ben","ltu","directed",55782,2748623
2017,"bfa","ltu","directed",4207,197078
2017,"bgd","ltu","directed",2163846.74,4310717
2017,"bgr","ltu","directed",84973510.72,65052568.71
2017,"bhr","ltu","directed",717160.91,446094
2017,"bhs","ltu","directed",0,393366
2017,"bih","ltu","directed",9888271.87,5516602.58
2017,"blr","ltu","directed",849436054.5,662650733.6
2017,"blz","ltu","directed",19545,111209
2017,"bmu","ltu","directed",0,8139
2017,"bol","ltu","directed",777877.78,1168017.84
2017,"bra","ltu","directed",46851286.77,30419746.71
2017,"brb","ltu","directed",3927,74983
